#street,housenr,city,long,lat,elevation
Sonnenallee,78,Berlin,13.4363,52.483376,43.54379
Sonnenallee,79,Berlin,13.43704,52.48338,43.537964
Sonnenallee,80,Berlin,13.436482,52.48329,43.669033
Sonnenallee,81,Berlin,13.436651,52.4833,43.654472
Sonnenallee,82,Berlin,13.4366665,52.483196,43.80593
Sonnenallee,83,Berlin,13.437289,52.483257,43.717094
Sonnenallee,84,Berlin,13.43672,52.48303,44.0
Sonnenallee,85,Berlin,13.437548,52.483112,43.928265
Sonnenallee,86,Berlin,13.437339,52.482746,44.0
Sonnenallee,87,Berlin,13.43784,52.48319,43.865253
Sonnenallee,88,Berlin,13.437591,52.482765,44.0
Sonnenallee,90,Berlin,13.437932,52.48259,43.71984
Sonnenallee,91,Berlin,13.43872,52.48276,44.11363
Sonnenallee,92,Berlin,13.43814,52.48249,43.407906
Sonnenallee,93,Berlin,13.438745,52.48257,43.87333
Sonnenallee,94,Berlin,13.43776,52.48212,43.64563
Sonnenallee,95,Berlin,13.438926,52.482445,43.954887
Sonnenallee,96,Berlin,13.438497,52.48232,43.33685
Sonnenallee,97,Berlin,13.439171,52.48235,43.953957
Sonnenallee,98,Berlin,13.43863,52.48209,43.727463
Sonnenallee,99,Berlin,13.439385,52.482254,43.72918
Sonnenallee,100,Berlin,13.438917,52.482086,43.619923
Sonnenallee,101,Berlin,13.43951,52.48237,43.984856
Sonnenallee,102,Berlin,13.439178,52.48198,43.29534
Sonnenallee,103,Berlin,13.439714,52.482063,43.087055
Sonnenallee,104,Berlin,13.439421,52.48186,42.815865
Sonnenallee,105,Berlin,13.440147,52.481884,42.113186
Sonnenallee,106,Berlin,13.439242,52.48186,43.011803
Sonnenallee,107,Berlin,13.440478,52.48172,41.128353
Sonnenallee,108,Berlin,13.440493,52.48159,41.125046
Sonnenallee,109,Berlin,13.440602,52.48154,41.153362
Sonnenallee,110,Berlin,13.440436,52.481358,41.45682
Sonnenallee,111,Berlin,13.440822,52.481434,41.142937
Sonnenallee,112,Berlin,13.440629,52.48123,41.44516
Sonnenallee,113,Berlin,13.441166,52.481426,40.92803
Sonnenallee,114,Berlin,13.440965,52.481102,41.15053
Sonnenallee,115,Berlin,13.441975,52.48095,41.131126
Sonnenallee,116,Berlin,13.44109,52.48093,41.10668
Sonnenallee,118,Berlin,13.4415,52.48069,41.73035
Sonnenallee,120,Berlin,13.441952,52.4806,42.019875
Sonnenallee,121,Berlin,13.442106,52.48064,41.800095
Sonnenallee,122,Berlin,13.442054,52.48053,42.094822
Sonnenallee,123,Berlin,13.44227,52.48056,41.82249
Sonnenallee,124,Berlin,13.442279,52.480434,42.04567
Sonnenallee,125,Berlin,13.443057,52.48041,40.99259
Sonnenallee,126,Berlin,13.442817,52.480156,41.83361
Sonnenallee,127,Berlin,13.44347,52.48032,41.466633
Sonnenallee,128,Berlin,13.443175,52.48,41.94387
Sonnenallee,129,Berlin,13.44347,52.48032,41.466633
Sonnenallee,130,Berlin,13.443343,52.479893,42.34278
Sonnenallee,131,Berlin,13.444051,52.479942,42.689796
Sonnenallee,132,Berlin,13.443457,52.47984,42.52587
Sonnenallee,133,Berlin,13.4441395,52.479874,42.803192
Sonnenallee,134,Berlin,13.44396,52.47947,42.95683
Sonnenallee,135,Berlin,13.444402,52.47974,42.972572
Sonnenallee,136,Berlin,13.44382,52.47917,43.0
Sonnenallee,137,Berlin,13.444525,52.47969,43.0
Sonnenallee,138,Berlin,13.44401,52.47908,42.793003
Sonnenallee,139,Berlin,13.444837,52.47953,42.787956
